Date,region,AveragePrice
2017-04-02,StLouis,1.23
2017-03-26,StLouis,1.24
2017-03-19,StLouis,1.19
2017-03-12,StLouis,1.16
2017-03-05,StLouis,1.23
2017-02-26,StLouis,1.18
2017-02-19,StLouis,1.1
2017-02-12,StLouis,1.04
2017-02-05,StLouis,1.32
2017-01-29,StLouis,1.36
2017-01-22,StLouis,1.4
2017-01-15,StLouis,1.45
2017-01-08,StLouis,1.67
2017-01-01,StLouis,1.46
2017-12-31,Syracuse,1.2
2017-12-24,Syracuse,1.21
2017-12-17,Syracuse,1.18
2017-12-10,Syracuse,1.13
2017-12-03,Syracuse,1.23
2017-11-26,Syracuse,1.28
2017-11-19,Syracuse,1.45
2017-11-12,Syracuse,1.42
2017-11-05,Syracuse,1.38
2017-10-29,Syracuse,1.35
2017-10-22,Syracuse,1.35
2017-10-15,Syracuse,1.34
2017-10-08,Syracuse,1.32
2017-10-01,Syracuse,1.41
2017-09-24,Syracuse,1.4
2017-09-17,Syracuse,1.43
2017-09-10,Syracuse,1.8
2017-09-03,Syracuse,1.51
2017-08-27,Syracuse,1.4
2017-08-20,Syracuse,1.51
2017-08-13,Syracuse,1.39
2017-08-06,Syracuse,1.37
2017-07-30,Syracuse,1.44
2017-07-23,Syracuse,1.25
2017-07-16,Syracuse,1.35
2017-07-09,Syracuse,2.4
2017-07-02,Syracuse,2.44
2017-06-25,Syracuse,2.43
2017-06-18,Syracuse,2.42
2017-06-11,Syracuse,2.37
2017-06-04,Syracuse,2.23
2017-05-28,Syracuse,2.09
2017-05-21,Syracuse,2.07
2017-05-14,Syracuse,2.0
2017-05-07,Syracuse,2.11
2017-04-30,Syracuse,1.88
2017-04-23,Syracuse,2.08
2017-04-16,Syracuse,2.05
2017-04-09,Syracuse,2.09
2017-04-02,Syracuse,1.96
2017-03-26,Syracuse,2.12
2017-03-19,Syracuse,2.04
2017-03-12,Syracuse,2.05
2017-03-05,Syracuse,1.84
2017-02-26,Syracuse,1.79
2017-02-19,Syracuse,1.84
2017-02-12,Syracuse,1.66
2017-02-05,Syracuse,1.8
2017-01-29,Syracuse,1.67
2017-01-22,Syracuse,1.57
2017-01-15,Syracuse,1.53
2017-01-08,Syracuse,1.7
2017-01-01,Syracuse,1.7
2017-12-31,Tampa,1.59
2017-12-24,Tampa,1.64
2017-12-17,Tampa,1.58
2017-12-10,Tampa,1.56
2017-12-03,Tampa,1.61
2017-11-26,Tampa,1.58
2017-11-19,Tampa,1.74
2017-11-12,Tampa,1.82
2017-11-05,Tampa,1.95
2017-10-29,Tampa,1.94
2017-10-22,Tampa,2.18
2017-10-15,Tampa,2.7
2017-10-08,Tampa,1.89
2017-10-01,Tampa,2.14
2017-09-24,Tampa,1.85
2017-09-17,Tampa,1.78
2017-09-10,Tampa,1.76
2017-09-03,Tampa,1.74
2017-08-27,Tampa,1.6
2017-08-20,Tampa,1.55
2017-08-13,Tampa,1.57
2017-08-06,Tampa,1.6
2017-07-30,Tampa,1.57
2017-07-23,Tampa,1.55
2017-07-16,Tampa,1.56
2017-07-09,Tampa,1.68
2017-07-02,Tampa,2.08
2017-06-25,Tampa,2.09
2017-06-18,Tampa,2.07
2017-06-11,Tampa,1.86
2017-06-04,Tampa,1.99
2017-05-28,Tampa,1.79
2017-05-21,Tampa,1.76
2017-05-14,Tampa,1.96
2017-05-07,Tampa,1.64
2017-04-30,Tampa,2.18
2017-04-23,Tampa,1.94
2017-04-16,Tampa,3.17
2017-04-09,Tampa,2.27
2017-04-02,Tampa,1.93
2017-03-26,Tampa,1.52
2017-03-19,Tampa,1.97
2017-03-12,Tampa,2.56
2017-03-05,Tampa,2.61
2017-02-26,Tampa,2.14
2017-02-19,Tampa,1.81
2017-02-12,Tampa,1.44
2017-02-05,Tampa,1.93
2017-01-29,Tampa,1.43
2017-01-22,Tampa,1.2
2017-01-15,Tampa,1.21
2017-01-08,Tampa,1.21
2017-01-01,Tampa,1.22
2017-12-31,TotalUS,1.52
2017-12-24,TotalUS,1.64
2017-12-17,TotalUS,1.57
2017-12-10,TotalUS,1.54
2017-12-03,TotalUS,1.62
2017-11-26,TotalUS,1.72
2017-11-19,TotalUS,1.77
2017-11-12,TotalUS,1.81
2017-11-05,TotalUS,1.82
2017-10-29,TotalUS,1.84
2017-10-22,TotalUS,1.82
2017-10-15,TotalUS,1.85
2017-10-08,TotalUS,1.9
2017-10-01,TotalUS,1.95
2017-09-24,TotalUS,1.94
2017-09-17,TotalUS,2.0
2017-09-10,TotalUS,2.03
2017-09-03,TotalUS,2.06
2017-08-27,TotalUS,2.09
2017-08-20,TotalUS,1.96
2017-08-13,TotalUS,1.88
2017-08-06,TotalUS,1.83
2017-07-30,TotalUS,1.78
2017-07-23,TotalUS,1.76
2017-07-16,TotalUS,1.78
2017-07-09,TotalUS,1.71
2017-07-02,TotalUS,1.74
2017-06-25,TotalUS,1.77
2017-06-18,TotalUS,1.71
2017-06-11,TotalUS,1.56
2017-06-04,TotalUS,1.64
2017-05-28,TotalUS,1.69
2017-05-21,TotalUS,1.71
2017-05-14,TotalUS,1.55
2017-05-07,TotalUS,1.57
2017-04-30,TotalUS,1.68
2017-04-23,TotalUS,1.61
2017-04-16,TotalUS,1.49
2017-04-09,TotalUS,1.43
2017-04-02,TotalUS,1.42
2017-03-26,TotalUS,1.29
2017-03-19,TotalUS,1.5
2017-03-12,TotalUS,1.38
2017-03-05,TotalUS,1.16
2017-02-26,TotalUS,1.21
2017-02-19,TotalUS,1.31
2017-02-12,TotalUS,1.41
2017-02-05,TotalUS,1.36
2017-01-29,TotalUS,1.43
2017-01-22,TotalUS,1.37
2017-01-15,TotalUS,1.44
2017-01-08,TotalUS,1.43
2017-01-01,TotalUS,1.48
2017-12-31,West,1.48
2017-12-24,West,1.66
2017-12-17,West,1.49
2017-12-10,West,1.36
2017-12-03,West,1.5
2017-11-26,West,1.76
2017-11-19,West,1.96
2017-11-12,West,1.95
2017-11-05,West,2.13
2017-10-29,West,2.16
2017-10-22,West,2.0
2017-10-15,West,2.08
2017-10-08,West,2.37
2017-10-01,West,2.45
2017-09-24,West,2.4
2017-09-17,West,2.4
2017-09-10,West,2.46
2017-09-03,West,2.52
2017-08-27,West,2.51
2017-08-20,West,2.46
2017-08-13,West,2.24
2017-08-06,West,2.1
2017-07-30,West,2.1
2017-07-23,West,2.16
2017-07-16,West,2.22
2017-07-09,West,1.85
2017-07-02,West,1.88
2017-06-25,West,1.93
2017-06-18,West,1.68
2017-06-11,West,1.59
2017-06-04,West,1.52
2017-05-28,West,1.48
2017-05-21,West,1.52
2017-05-14,West,1.1
2017-05-07,West,1.19
2017-04-30,West,1.4
2017-04-23,West,1.26
2017-04-16,West,1.23
2017-04-09,West,1.18
2017-04-02,West,0.98
2017-03-26,West,0.9
2017-03-19,West,1.24
2017-03-12,West,1.16
2017-03-05,West,0.99
2017-02-26,West,1.14
2017-02-19,West,1.49
2017-02-12,West,1.52
2017-02-05,West,1.15
2017-01-29,West,1.29
2017-01-22,West,1.2
2017-01-15,West,1.06
2017-01-08,West,1.09
2017-01-01,West,1.19
2017-12-31,WestTexNewMexico,1.62
2017-12-24,WestTexNewMexico,1.85
2017-12-17,WestTexNewMexico,1.78
2017-12-10,WestTexNewMexico,1.65
2017-12-03,WestTexNewMexico,1.55
2017-11-26,WestTexNewMexico,1.91
2017-11-19,WestTexNewMexico,1.88
2017-11-12,WestTexNewMexico,1.8
2017-11-05,WestTexNewMexico,1.74
2017-10-29,WestTexNewMexico,1.89
2017-10-22,WestTexNewMexico,1.81
2017-10-15,WestTexNewMexico,2.07
2017-10-08,WestTexNewMexico,2.39
2017-10-01,WestTexNewMexico,2.37
2017-09-24,WestTexNewMexico,2.26
2017-09-17,WestTexNewMexico,2.36
2017-09-10,WestTexNewMexico,2.38
2017-09-03,WestTexNewMexico,2.39
2017-08-27,WestTexNewMexico,2.5
2017-08-20,WestTexNewMexico,2.43
2017-08-13,WestTexNewMexico,2.01
2017-08-06,WestTexNewMexico,1.78
2017-07-30,WestTexNewMexico,1.67
2017-07-23,WestTexNewMexico,1.6
2017-07-16,WestTexNewMexico,1.6
2017-07-09,WestTexNewMexico,1.65
2017-07-02,WestTexNewMexico,1.59
2017-06-11,WestTexNewMexico,1.66
2017-06-04,WestTexNewMexico,1.59
2017-05-28,WestTexNewMexico,1.65
2017-05-21,WestTexNewMexico,1.73
2017-05-14,WestTexNewMexico,1.77
2017-05-07,WestTexNewMexico,1.74
2017-04-30,WestTexNewMexico,1.76
2017-04-23,WestTexNewMexico,1.63
2017-04-16,WestTexNewMexico,1.23
2017-04-09,WestTexNewMexico,1.19
2017-04-02,WestTexNewMexico,1.04
2017-03-26,WestTexNewMexico,1.11
2017-03-19,WestTexNewMexico,1.11
2017-03-12,WestTexNewMexico,1.15
2017-03-05,WestTexNewMexico,1.23
2017-02-26,WestTexNewMexico,1.16
2017-02-19,WestTexNewMexico,1.24
2017-02-12,WestTexNewMexico,1.4
2017-02-05,WestTexNewMexico,1.31
2017-01-29,WestTexNewMexico,1.3
2017-01-22,WestTexNewMexico,1.21
2017-01-15,WestTexNewMexico,1.19
2017-01-08,WestTexNewMexico,1.18
2017-01-01,WestTexNewMexico,1.28
2018-03-25,Albany,1.71
2018-03-18,Albany,1.66
2018-03-11,Albany,1.68
2018-03-04,Albany,1.48
2018-02-25,Albany,1.56
2018-02-18,Albany,1.43
2018-02-11,Albany,1.43
2018-02-04,Albany,1.52
2018-01-28,Albany,1.32
2018-01-21,Albany,1.54
2018-01-14,Albany,1.47
2018-01-07,Albany,1.54
2018-03-25,Atlanta,1.56
2018-03-18,Atlanta,1.48
2018-03-11,Atlanta,1.43
2018-03-04,Atlanta,1.66
2018-02-25,Atlanta,1.55
2018-02-18,Atlanta,1.56
2018-02-11,Atlanta,1.55
2018-02-04,Atlanta,1.62
2018-01-28,Atlanta,1.67
2018-01-21,Atlanta,1.64
2018-01-14,Atlanta,1.56
2018-01-07,Atlanta,1.53
2018-03-25,BaltimoreWashington,1.33
2018-03-18,BaltimoreWashington,1.41
2018-03-11,BaltimoreWashington,1.44
2018-03-04,BaltimoreWashington,1.43
2018-02-25,BaltimoreWashington,1.47
2018-02-18,BaltimoreWashington,1.52
2018-02-11,BaltimoreWashington,1.53
2018-02-04,BaltimoreWashington,1.59
2018-01-28,BaltimoreWashington,1.55
2018-01-21,BaltimoreWashington,1.66
2018-01-14,BaltimoreWashington,1.39
2018-01-07,BaltimoreWashington,1.15
2018-03-25,Boise,1.81
2018-03-18,Boise,1.85
2018-03-11,Boise,1.8
2018-03-04,Boise,1.79
2018-02-25,Boise,1.82
2018-02-18,Boise,1.82
2018-02-11,Boise,1.8
2018-02-04,Boise,1.8
2018-01-28,Boise,1.78
2018-01-21,Boise,1.81
2018-01-14,Boise,1.81
2018-01-07,Boise,1.77
2018-03-25,Boston,1.74
2018-03-18,Boston,1.83
2018-03-11,Boston,1.85
2018-03-04,Boston,1.92
2018-02-25,Boston,1.79
2018-02-18,Boston,1.83
2018-02-11,Boston,1.85
2018-02-04,Boston,1.83
2018-01-28,Boston,1.72
2018-01-21,Boston,1.82
2018-01-14,Boston,1.73
2018-01-07,Boston,1.91
2018-03-25,BuffaloRochester,1.03
2018-03-18,BuffaloRochester,1.17
2018-03-11,BuffaloRochester,1.24
2018-03-04,BuffaloRochester,1.38
2018-02-25,BuffaloRochester,1.27
2018-02-18,BuffaloRochester,1.23
2018-02-11,BuffaloRochester,1.21
2018-02-04,BuffaloRochester,1.18
2018-01-28,BuffaloRochester,1.17
2018-01-21,BuffaloRochester,1.23
2018-01-14,BuffaloRochester,1.19
2018-01-07,BuffaloRochester,1.17
2018-03-25,California,1.7
2018-03-18,California,1.75
2018-03-11,California,1.58
2018-03-04,California,1.57
2018-02-25,California,1.82
2018-02-18,California,1.97
2018-02-11,California,1.85
2018-02-04,California,1.56
2018-01-28,California,1.87
2018-01-21,California,1.69
2018-01-14,California,1.61
2018-01-07,California,1.95
2018-03-25,Charlotte,1.77
2018-03-18,Charlotte,1.75
2018-03-11,Charlotte,1.73
2018-03-04,Charlotte,1.88
2018-02-25,Charlotte,1.91
2018-02-18,Charlotte,1.83
2018-02-11,Charlotte,1.92
2018-02-04,Charlotte,1.89
2018-01-28,Charlotte,1.76
2018-01-21,Charlotte,1.62
2018-01-14,Charlotte,1.45
2018-01-07,Charlotte,1.08
2018-03-25,Chicago,1.69
2018-03-18,Chicago,1.66
2018-03-11,Chicago,1.66
2018-03-04,Chicago,1.62
2018-02-25,Chicago,1.68
2018-02-18,Chicago,1.66
2018-02-11,Chicago,1.65
2018-02-04,Chicago,1.62
2018-01-28,Chicago,1.72
2018-01-21,Chicago,1.82
2018-01-14,Chicago,1.79
2018-01-07,Chicago,1.83
2018-03-25,CincinnatiDayton,1.66
2018-03-18,CincinnatiDayton,1.31
2018-03-11,CincinnatiDayton,1.27
2018-03-04,CincinnatiDayton,1.68
2018-02-25,CincinnatiDayton,1.78
2018-02-18,CincinnatiDayton,1.64
2018-02-11,CincinnatiDayton,1.59
2018-02-04,CincinnatiDayton,1.69
2018-01-28,CincinnatiDayton,1.51
2018-01-21,CincinnatiDayton,1.6
2018-01-14,CincinnatiDayton,1.71
2018-01-07,CincinnatiDayton,1.71
2018-03-25,Columbus,1.31
2018-03-18,Columbus,1.2
2018-03-11,Columbus,1.26
2018-03-04,Columbus,1.48
2018-02-25,Columbus,1.57
2018-02-18,Columbus,1.44
2018-02-11,Columbus,1.42
2018-02-04,Columbus,1.47
2018-01-28,Columbus,1.43
2018-01-21,Columbus,1.5
2018-01-14,Columbus,1.3
2018-01-07,Columbus,1.15
2018-03-25,DallasFtWorth,1.46
2018-03-18,DallasFtWorth,1.32
2018-03-11,DallasFtWorth,1.3
2018-03-04,DallasFtWorth,1.38
2018-02-25,DallasFtWorth,1.34
2018-02-18,DallasFtWorth,1.36
2018-02-11,DallasFtWorth,1.34
2018-02-04,DallasFtWorth,1.37
2018-01-28,DallasFtWorth,1.45
2018-01-21,DallasFtWorth,1.5
2018-01-14,DallasFtWorth,1.54
2018-01-07,DallasFtWorth,1.45
2018-03-25,Denver,1.6
2018-03-18,Denver,1.67
2018-03-11,Denver,1.59
2018-03-04,Denver,1.55
2018-02-25,Denver,1.39
2018-02-18,Denver,1.35
2018-02-11,Denver,1.55
2018-02-04,Denver,1.51
2018-01-28,Denver,1.51
2018-01-21,Denver,1.55
2018-01-14,Denver,1.53
2018-01-07,Denver,1.38
2018-03-25,Detroit,1.43
2018-03-18,Detroit,1.2
2018-03-11,Detroit,1.23
2018-03-04,Detroit,1.16
2018-02-25,Detroit,1.45
2018-02-18,Detroit,1.34
2018-02-11,Detroit,1.36
2018-02-04,Detroit,1.32
2018-01-28,Detroit,1.29
2018-01-21,Detroit,1.41
2018-01-14,Detroit,1.32
2018-01-07,Detroit,1.22
2018-03-25,GrandRapids,1.34
2018-03-18,GrandRapids,1.33
2018-03-11,GrandRapids,1.32
2018-03-04,GrandRapids,1.01
2018-02-25,GrandRapids,1.34
2018-02-18,GrandRapids,1.29
2018-02-11,GrandRapids,1.25
2018-02-04,GrandRapids,1.21
2018-01-28,GrandRapids,1.26
2018-01-21,GrandRapids,1.31
2018-01-14,GrandRapids,1.32
2018-01-07,GrandRapids,1.25
2018-03-25,GreatLakes,1.47
2018-03-18,GreatLakes,1.3
2018-03-11,GreatLakes,1.31
2018-03-04,GreatLakes,1.33
2018-02-25,GreatLakes,1.49
2018-02-18,GreatLakes,1.45
2018-02-11,GreatLakes,1.44
2018-02-04,GreatLakes,1.45
2018-01-28,GreatLakes,1.42
2018-01-21,GreatLakes,1.41
2018-01-14,GreatLakes,1.45
2018-01-07,GreatLakes,1.4
2018-03-25,HarrisburgScranton,1.36
2018-03-18,HarrisburgScranton,1.47
2018-03-11,HarrisburgScranton,1.47
2018-03-04,HarrisburgScranton,1.43
2018-02-25,HarrisburgScranton,1.42
2018-02-18,HarrisburgScranton,1.43
2018-02-11,HarrisburgScranton,1.53
2018-02-04,HarrisburgScranton,1.5
2018-01-28,HarrisburgScranton,1.49
2018-01-21,HarrisburgScranton,1.59
2018-01-14,HarrisburgScranton,1.45
2018-01-07,HarrisburgScranton,1.51
2018-03-25,HartfordSpringfield,2.09
2018-03-18,HartfordSpringfield,1.88
2018-03-11,HartfordSpringfield,2.15
2018-03-04,HartfordSpringfield,1.9
2018-02-25,HartfordSpringfield,2.05
2018-02-18,HartfordSpringfield,1.48
2018-02-11,HartfordSpringfield,2.1
2018-02-04,HartfordSpringfield,1.94
2018-01-28,HartfordSpringfield,1.9
2018-01-21,HartfordSpringfield,2.12
2018-01-14,HartfordSpringfield,2.02
2018-01-07,HartfordSpringfield,2.03
2018-03-25,Houston,1.31
2018-03-18,Houston,1.07
2018-03-11,Houston,1.26
2018-03-04,Houston,1.37
2018-02-25,Houston,1.41
2018-02-18,Houston,1.41
2018-02-11,Houston,1.4
2018-02-04,Houston,1.43
2018-01-28,Houston,1.45
2018-01-21,Houston,1.41
2018-01-14,Houston,1.49
2018-01-07,Houston,1.38
2018-03-25,Indianapolis,1.28
2018-03-18,Indianapolis,1.2
2018-03-11,Indianapolis,1.22
2018-03-04,Indianapolis,1.23
2018-02-25,Indianapolis,1.45
2018-02-18,Indianapolis,1.34
2018-02-11,Indianapolis,1.34
2018-02-04,Indianapolis,1.36
2018-01-28,Indianapolis,1.4
2018-01-21,Indianapolis,1.48
2018-01-14,Indianapolis,1.46
2018-01-07,Indianapolis,1.46
2018-03-25,Jacksonville,1.75
2018-03-18,Jacksonville,1.6
2018-03-11,Jacksonville,1.53
2018-03-04,Jacksonville,1.92
2018-02-25,Jacksonville,1.73
2018-02-18,Jacksonville,1.89
2018-02-11,Jacksonville,1.83
2018-02-04,Jacksonville,1.62
2018-01-28,Jacksonville,2.01
2018-01-21,Jacksonville,1.77
2018-01-14,Jacksonville,1.57
2018-01-07,Jacksonville,1.43
2018-03-25,LasVegas,1.65
2018-03-18,LasVegas,1.66
2018-03-11,LasVegas,1.62
2018-03-04,LasVegas,1.66
2018-02-25,LasVegas,1.66
2018-02-18,LasVegas,1.64
2018-02-11,LasVegas,1.7
2018-02-04,LasVegas,1.79
2018-01-28,LasVegas,1.78
2018-01-21,LasVegas,1.91
2018-01-14,LasVegas,1.98
2018-01-07,LasVegas,1.73
2018-03-25,LosAngeles,1.74
2018-03-18,LosAngeles,1.72
2018-03-11,LosAngeles,1.39
2018-03-04,LosAngeles,1.4
2018-02-25,LosAngeles,1.74
2018-02-18,LosAngeles,1.88
2018-02-11,LosAngeles,1.74
2018-02-04,LosAngeles,1.6
2018-01-28,LosAngeles,1.73
2018-01-21,LosAngeles,1.75
2018-01-14,LosAngeles,1.68
2018-01-07,LosAngeles,1.8
2018-03-25,Louisville,1.46
2018-03-18,Louisville,1.38
2018-03-11,Louisville,1.35
2018-03-04,Louisville,1.43
2018-02-25,Louisville,1.59
2018-02-18,Louisville,1.59
2018-02-11,Louisville,1.56
2018-02-04,Louisville,1.48
2018-01-28,Louisville,1.48
2018-01-21,Louisville,1.6
2018-01-14,Louisville,1.54
2018-01-07,Louisville,1.38
2018-03-25,MiamiFtLauderdale,1.34
2018-03-18,MiamiFtLauderdale,1.37
2018-03-11,MiamiFtLauderdale,1.35
2018-03-04,MiamiFtLauderdale,1.56
2018-02-25,MiamiFtLauderdale,1.6
2018-02-18,MiamiFtLauderdale,1.52
2018-02-11,MiamiFtLauderdale,1.4
2018-02-04,MiamiFtLauderdale,1.5
2018-01-28,MiamiFtLauderdale,1.43
2018-01-21,MiamiFtLauderdale,1.46
2018-01-14,MiamiFtLauderdale,1.44
2018-01-07,MiamiFtLauderdale,1.47
2018-03-25,Midsouth,1.55
2018-03-18,Midsouth,1.52
2018-03-11,Midsouth,1.53
2018-03-04,Midsouth,1.61
2018-02-25,Midsouth,1.61
2018-02-18,Midsouth,1.62
2018-02-11,Midsouth,1.6
2018-02-04,Midsouth,1.69
2018-01-28,Midsouth,1.62
2018-01-21,Midsouth,1.68
2018-01-14,Midsouth,1.48
2018-01-07,Midsouth,1.22
2018-03-25,Nashville,1.48
2018-03-18,Nashville,1.27
2018-03-11,Nashville,1.32
2018-03-04,Nashville,1.5
2018-02-25,Nashville,1.48
2018-02-18,Nashville,1.38
2018-02-11,Nashville,1.36
2018-02-04,Nashville,1.58
2018-01-28,Nashville,1.63
2018-01-21,Nashville,1.68
2018-01-14,Nashville,1.58
2018-01-07,Nashville,1.57
2018-03-25,NewOrleansMobile,1.36
2018-03-18,NewOrleansMobile,1.35
2018-03-11,NewOrleansMobile,1.36
2018-03-04,NewOrleansMobile,1.39
2018-02-25,NewOrleansMobile,1.35
2018-02-18,NewOrleansMobile,1.39
2018-02-11,NewOrleansMobile,1.36
2018-02-04,NewOrleansMobile,1.35
2018-01-28,NewOrleansMobile,1.43
2018-01-21,NewOrleansMobile,1.42
2018-01-14,NewOrleansMobile,1.42
2018-01-07,NewOrleansMobile,1.43
2018-03-25,NewYork,1.86
2018-03-18,NewYork,1.7
2018-03-11,NewYork,1.92
2018-03-04,NewYork,1.69
2018-02-25,NewYork,1.72
2018-02-18,NewYork,1.36
2018-02-11,NewYork,1.92
2018-02-04,NewYork,1.83
2018-01-28,NewYork,1.75
2018-01-21,NewYork,1.91
2018-01-14,NewYork,1.91
2018-01-07,NewYork,1.97
2018-03-25,Northeast,1.58
2018-03-18,Northeast,1.64
2018-03-11,Northeast,1.76
2018-03-04,Northeast,1.65
2018-02-25,Northeast,1.63
2018-02-18,Northeast,1.39
2018-02-11,Northeast,1.69
2018-02-04,Northeast,1.66
2018-01-28,Northeast,1.56
2018-01-21,Northeast,1.75
2018-01-14,Northeast,1.67
2018-01-07,Northeast,1.75
2018-03-25,NorthernNewEngland,1.63
2018-03-18,NorthernNewEngland,1.62
2018-03-11,NorthernNewEngland,1.64
2018-03-04,NorthernNewEngland,1.54
2018-02-25,NorthernNewEngland,1.5
2018-02-18,NorthernNewEngland,1.58
2018-02-11,NorthernNewEngland,1.39
2018-02-04,NorthernNewEngland,1.57
2018-01-28,NorthernNewEngland,1.29
2018-01-21,NorthernNewEngland,1.59
2018-01-14,NorthernNewEngland,1.46
2018-01-07,NorthernNewEngland,1.75
2018-03-25,Orlando,1.45
2018-03-18,Orlando,1.58
2018-03-11,Orlando,1.38
2018-03-04,Orlando,1.58
2018-02-25,Orlando,1.41
2018-02-18,Orlando,1.57
2018-02-11,Orlando,1.48
2018-02-04,Orlando,1.36
2018-01-28,Orlando,1.67
2018-01-21,Orlando,1.53
2018-01-14,Orlando,1.55
2018-01-07,Orlando,1.56
2018-03-25,Philadelphia,1.49
2018-03-18,Philadelphia,1.58
2018-03-11,Philadelphia,1.72
2018-03-04,Philadelphia,1.51
2018-02-25,Philadelphia,1.56
2018-02-18,Philadelphia,1.37
2018-02-11,Philadelphia,1.68
2018-02-04,Philadelphia,1.63
2018-01-28,Philadelphia,1.61
2018-01-21,Philadelphia,1.73
2018-01-14,Philadelphia,1.63
2018-01-07,Philadelphia,1.69
2018-03-25,PhoenixTucson,1.52
2018-03-18,PhoenixTucson,1.54
2018-03-11,PhoenixTucson,1.62
2018-03-04,PhoenixTucson,1.69
2018-02-25,PhoenixTucson,1.6
2018-02-18,PhoenixTucson,1.51
2018-02-11,PhoenixTucson,1.43
2018-02-04,PhoenixTucson,1.62
2018-01-28,PhoenixTucson,1.69
2018-01-21,PhoenixTucson,1.78
2018-01-14,PhoenixTucson,1.77
2018-01-07,PhoenixTucson,1.76
2018-03-25,Pittsburgh,1.38
2018-03-18,Pittsburgh,1.36
2018-03-11,Pittsburgh,1.41
2018-03-04,Pittsburgh,1.41
2018-02-25,Pittsburgh,1.38
2018-02-18,Pittsburgh,1.36
2018-02-11,Pittsburgh,1.34
2018-02-04,Pittsburgh,1.4
2018-01-28,Pittsburgh,1.38
2018-01-21,Pittsburgh,1.47
2018-01-14,Pittsburgh,1.39
2018-01-07,Pittsburgh,1.38
2018-03-25,Plains,1.54
2018-03-18,Plains,1.58
2018-03-11,Plains,1.55
2018-03-04,Plains,1.55
2018-02-25,Plains,1.57
2018-02-18,Plains,1.63
2018-02-11,Plains,1.55
2018-02-04,Plains,1.55
2018-01-28,Plains,1.64
2018-01-21,Plains,1.69
2018-01-14,Plains,1.73
2018-01-07,Plains,1.72
2018-03-25,Portland,1.66
2018-03-18,Portland,1.78
2018-03-11,Portland,1.72
2018-03-04,Portland,1.57
2018-02-25,Portland,1.59
2018-02-18,Portland,1.8
2018-02-11,Portland,1.56
2018-02-04,Portland,1.46
2018-01-28,Portland,1.8
2018-01-21,Portland,1.8
2018-01-14,Portland,1.82
2018-01-07,Portland,1.59
2018-03-25,RaleighGreensboro,2.02
2018-03-18,RaleighGreensboro,1.93
2018-03-11,RaleighGreensboro,2.02
2018-03-04,RaleighGreensboro,1.98
2018-02-25,RaleighGreensboro,1.97
2018-02-18,RaleighGreensboro,1.99
2018-02-11,RaleighGreensboro,2.04
2018-02-04,RaleighGreensboro,2.25
2018-01-28,RaleighGreensboro,1.9
2018-01-21,RaleighGreensboro,1.86
2018-01-14,RaleighGreensboro,1.53
2018-01-07,RaleighGreensboro,1.02
2018-03-25,RichmondNorfolk,1.42
2018-03-18,RichmondNorfolk,1.32
2018-03-11,RichmondNorfolk,1.35
2018-03-04,RichmondNorfolk,1.43
2018-02-25,RichmondNorfolk,1.42
2018-02-18,RichmondNorfolk,1.45
2018-02-11,RichmondNorfolk,1.36
2018-02-04,RichmondNorfolk,1.41
2018-01-28,RichmondNorfolk,1.44
2018-01-21,RichmondNorfolk,1.58
2018-01-14,RichmondNorfolk,1.33
2018-01-07,RichmondNorfolk,1.18
2018-03-25,Roanoke,1.6
2018-03-18,Roanoke,1.57
2018-03-11,Roanoke,1.54
2018-03-04,Roanoke,1.78
2018-02-25,Roanoke,1.56
2018-02-18,Roanoke,1.49
2018-02-11,Roanoke,1.44
2018-02-04,Roanoke,1.53
2018-01-28,Roanoke,1.63
2018-01-21,Roanoke,1.67
2018-01-14,Roanoke,1.55
2018-01-07,Roanoke,1.48
2018-03-25,Sacramento,1.63
2018-03-18,Sacramento,1.68
2018-03-11,Sacramento,1.9
2018-03-04,Sacramento,1.83
2018-02-25,Sacramento,1.78
2018-02-18,Sacramento,1.88
2018-02-11,Sacramento,1.87
2018-02-04,Sacramento,1.5
2018-01-28,Sacramento,1.99
2018-01-21,Sacramento,1.62
2018-01-14,Sacramento,1.6
2018-01-07,Sacramento,2.18
2018-03-25,SanDiego,1.75
2018-03-18,SanDiego,1.75
2018-03-11,SanDiego,1.59
2018-03-04,SanDiego,1.65
2018-02-25,SanDiego,1.83
2018-02-18,SanDiego,2.05
2018-02-11,SanDiego,1.88
2018-02-04,SanDiego,1.81
2018-01-28,SanDiego,1.91
2018-01-21,SanDiego,1.95
2018-01-14,SanDiego,1.81
2018-01-07,SanDiego,2.06
2018-03-25,SanFrancisco,1.64
2018-03-18,SanFrancisco,1.86
2018-03-11,SanFrancisco,2.16
2018-03-04,SanFrancisco,2.07
2018-02-25,SanFrancisco,2.11
2018-02-18,SanFrancisco,2.25
2018-02-11,SanFrancisco,2.22
2018-02-04,SanFrancisco,1.34
2018-01-28,SanFrancisco,2.27
2018-01-21,SanFrancisco,1.36
2018-01-14,SanFrancisco,1.32
2018-01-07,SanFrancisco,2.3
2018-03-25,Seattle,1.48
2018-03-18,Seattle,1.83
2018-03-11,Seattle,1.54
2018-03-04,Seattle,1.27
2018-02-25,Seattle,1.36
2018-02-18,Seattle,1.86
2018-02-11,Seattle,1.22
2018-02-04,Seattle,1.14
2018-01-28,Seattle,1.99
2018-01-21,Seattle,2.02
2018-01-14,Seattle,2.03
2018-01-07,Seattle,1.26
