,region,AveragePrice,Date_object
14318,SouthCentral,1.31,2016-02-14
14319,SouthCentral,1.35,2016-02-07
14320,SouthCentral,1.41,2016-01-31
14321,SouthCentral,1.35,2016-01-24
14322,SouthCentral,1.33,2016-01-17
14323,SouthCentral,1.38,2016-01-10
14324,SouthCentral,1.38,2016-01-03
14325,Southeast,1.41,2016-12-25
14326,Southeast,1.26,2016-12-18
14327,Southeast,1.29,2016-12-11
14328,Southeast,1.44,2016-12-04
14329,Southeast,1.55,2016-11-27
14330,Southeast,1.58,2016-11-20
14331,Southeast,1.58,2016-11-13
14332,Southeast,1.62,2016-11-06
14333,Southeast,1.75,2016-10-30
14334,Southeast,1.36,2016-10-23
14335,Southeast,1.35,2016-10-16
14336,Southeast,1.44,2016-10-09
14337,Southeast,2.13,2016-10-02
14338,Southeast,1.81,2016-09-25
14339,Southeast,1.58,2016-09-18
14340,Southeast,1.5,2016-09-11
14341,Southeast,1.54,2016-09-04
14342,Southeast,1.41,2016-08-28
14343,Southeast,1.65,2016-08-21
14344,Southeast,1.63,2016-08-14
14345,Southeast,1.39,2016-08-07
14346,Southeast,1.62,2016-07-31
14347,Southeast,1.67,2016-07-24
14348,Southeast,1.45,2016-07-17
14349,Southeast,1.4,2016-07-10
14350,Southeast,1.16,2016-07-03
14351,Southeast,1.31,2016-06-26
14352,Southeast,1.22,2016-06-19
14353,Southeast,1.31,2016-06-12
14354,Southeast,1.31,2016-06-05
14355,Southeast,1.41,2016-05-29
14356,Southeast,1.44,2016-05-22
14357,Southeast,1.44,2016-05-15
14358,Southeast,1.53,2016-05-08
14359,Southeast,1.44,2016-05-01
14360,Southeast,1.47,2016-04-24
14361,Southeast,1.48,2016-04-17
14362,Southeast,1.44,2016-04-10
14363,Southeast,1.49,2016-04-03
14364,Southeast,1.48,2016-03-27
14365,Southeast,1.46,2016-03-20
14366,Southeast,1.45,2016-03-13
14367,Southeast,1.61,2016-03-06
14368,Southeast,1.66,2016-02-28
14369,Southeast,1.61,2016-02-21
14370,Southeast,1.57,2016-02-14
14371,Southeast,1.61,2016-02-07
14372,Southeast,1.63,2016-01-31
14373,Southeast,1.55,2016-01-24
14374,Southeast,1.69,2016-01-17
14375,Southeast,1.64,2016-01-10
14376,Southeast,1.32,2016-01-03
14377,Spokane,0.89,2016-12-25
14378,Spokane,1.03,2016-12-18
14379,Spokane,1.38,2016-12-11
14380,Spokane,1.48,2016-12-04
14381,Spokane,1.33,2016-11-27
14382,Spokane,1.67,2016-11-20
14383,Spokane,2.35,2016-11-13
14384,Spokane,2.02,2016-11-06
14385,Spokane,2.89,2016-10-30
14386,Spokane,2.23,2016-10-23
14387,Spokane,1.83,2016-10-16
14388,Spokane,2.26,2016-10-09
14389,Spokane,1.64,2016-10-02
14390,Spokane,2.27,2016-09-25
14391,Spokane,1.51,2016-09-18
14392,Spokane,1.53,2016-09-11
14393,Spokane,1.93,2016-09-04
14394,Spokane,2.51,2016-08-28
14395,Spokane,1.95,2016-08-21
14396,Spokane,2.25,2016-08-14
14397,Spokane,1.64,2016-08-07
14398,Spokane,1.31,2016-07-31
14399,Spokane,2.16,2016-07-24
14400,Spokane,2.32,2016-07-17
14401,Spokane,2.23,2016-07-10
14402,Spokane,1.69,2016-07-03
14403,Spokane,1.76,2016-06-26
14404,Spokane,1.75,2016-06-19
14405,Spokane,1.89,2016-06-12
14406,Spokane,1.91,2016-06-05
14407,Spokane,1.64,2016-05-29
14408,Spokane,1.49,2016-05-22
14409,Spokane,1.61,2016-05-15
14410,Spokane,1.41,2016-05-08
14411,Spokane,1.27,2016-05-01
14412,Spokane,1.46,2016-04-24
14413,Spokane,1.14,2016-04-17
14414,Spokane,0.85,2016-04-10
14415,Spokane,1.33,2016-04-03
14416,Spokane,1.45,2016-03-27
14417,Spokane,1.08,2016-03-20
14418,Spokane,1.28,2016-03-13
14419,Spokane,1.31,2016-03-06
14420,Spokane,1.69,2016-02-28
14421,Spokane,1.42,2016-02-21
14422,Spokane,0.98,2016-02-14
14423,Spokane,1.22,2016-02-07
14424,Spokane,1.42,2016-01-31
14425,Spokane,1.52,2016-01-24
14426,Spokane,1.19,2016-01-17
14427,Spokane,1.2,2016-01-10
14428,Spokane,1.69,2016-01-03
14429,StLouis,1.36,2016-12-25
14430,StLouis,1.35,2016-12-18
14431,StLouis,1.53,2016-12-11
14432,StLouis,1.43,2016-12-04
14433,StLouis,1.14,2016-11-27
14434,StLouis,1.04,2016-11-20
14435,StLouis,1.49,2016-11-13
14436,StLouis,1.29,2016-11-06
14437,StLouis,1.0,2016-10-30
14438,StLouis,1.12,2016-10-23
14439,StLouis,1.6,2016-10-16
14440,StLouis,1.23,2016-10-09
14441,StLouis,1.23,2016-10-02
14442,StLouis,1.5,2016-09-25
14443,StLouis,1.54,2016-09-18
14444,StLouis,1.52,2016-09-11
14445,StLouis,1.06,2016-09-04
14446,StLouis,1.04,2016-08-28
14447,StLouis,1.88,2016-08-21
14448,StLouis,1.97,2016-08-14
14449,StLouis,1.77,2016-08-07
14450,StLouis,1.57,2016-07-31
14451,StLouis,1.69,2016-07-24
14452,StLouis,2.0,2016-07-17
14453,StLouis,1.74,2016-07-10
14454,StLouis,1.75,2016-07-03
14455,StLouis,1.74,2016-06-26
14456,StLouis,1.83,2016-06-19
14457,StLouis,1.72,2016-06-12
14458,StLouis,1.96,2016-06-05
14459,StLouis,2.2,2016-05-29
14460,StLouis,2.03,2016-05-22
14461,StLouis,1.69,2016-05-15
14462,StLouis,1.47,2016-05-08
14463,StLouis,1.3,2016-05-01
14464,StLouis,0.69,2016-04-24
14465,StLouis,1.21,2016-04-17
14466,StLouis,0.58,2016-04-10
14467,StLouis,0.75,2016-04-03
14468,StLouis,0.88,2016-03-27
14469,StLouis,0.9,2016-03-20
14470,StLouis,1.1,2016-03-13
14471,StLouis,1.82,2016-03-06
14472,StLouis,0.9,2016-02-28
14473,StLouis,0.82,2016-02-21
14474,StLouis,1.71,2016-02-14
14475,StLouis,1.63,2016-02-07
14476,StLouis,0.91,2016-01-31
14477,StLouis,0.68,2016-01-24
14478,StLouis,0.98,2016-01-17
14479,StLouis,1.42,2016-01-10
14480,StLouis,0.86,2016-01-03
14481,Syracuse,1.69,2016-12-25
14482,Syracuse,1.63,2016-12-18
14483,Syracuse,1.77,2016-12-11
14484,Syracuse,1.83,2016-12-04
14485,Syracuse,1.86,2016-11-27
14486,Syracuse,1.77,2016-11-20
14487,Syracuse,1.81,2016-11-13
14488,Syracuse,1.7,2016-11-06
14489,Syracuse,1.73,2016-10-30
14490,Syracuse,1.69,2016-10-23
14491,Syracuse,1.61,2016-10-16
14492,Syracuse,1.6,2016-10-09
14493,Syracuse,1.59,2016-10-02
14494,Syracuse,1.6,2016-09-25
14495,Syracuse,1.51,2016-09-18
14496,Syracuse,1.54,2016-09-11
14497,Syracuse,1.56,2016-09-04
14498,Syracuse,1.54,2016-08-28
14499,Syracuse,1.53,2016-08-21
14500,Syracuse,1.53,2016-08-14
14501,Syracuse,1.54,2016-08-07
14502,Syracuse,1.41,2016-07-31
14503,Syracuse,1.45,2016-07-24
14504,Syracuse,1.6,2016-07-17
14505,Syracuse,1.64,2016-07-10
14506,Syracuse,1.68,2016-07-03
14507,Syracuse,1.68,2016-06-26
14508,Syracuse,1.71,2016-06-19
14509,Syracuse,1.49,2016-06-12
14510,Syracuse,1.42,2016-06-05
14511,Syracuse,1.55,2016-05-29
14512,Syracuse,1.45,2016-05-22
14513,Syracuse,1.45,2016-05-15
14514,Syracuse,1.56,2016-05-08
14515,Syracuse,1.54,2016-05-01
14516,Syracuse,1.63,2016-04-24
14517,Syracuse,1.71,2016-04-17
14518,Syracuse,1.59,2016-04-10
14519,Syracuse,1.46,2016-04-03
14520,Syracuse,1.57,2016-03-27
14521,Syracuse,1.54,2016-03-20
14522,Syracuse,1.66,2016-03-13
14523,Syracuse,2.09,2016-03-06
14524,Syracuse,1.62,2016-02-28
14525,Syracuse,1.71,2016-02-21
14526,Syracuse,1.96,2016-02-14
14527,Syracuse,2.06,2016-02-07
14528,Syracuse,1.98,2016-01-31
14529,Syracuse,1.64,2016-01-24
14530,Syracuse,1.53,2016-01-17
14531,Syracuse,1.54,2016-01-10
14532,Syracuse,1.46,2016-01-03
14533,Tampa,1.21,2016-12-25
14534,Tampa,1.22,2016-12-18
14535,Tampa,1.37,2016-12-11
14536,Tampa,1.45,2016-12-04
14537,Tampa,1.47,2016-11-27
14538,Tampa,1.5,2016-11-20
14539,Tampa,1.49,2016-11-13
14540,Tampa,1.52,2016-11-06
14541,Tampa,1.47,2016-10-30
14542,Tampa,1.49,2016-10-23
14543,Tampa,1.4,2016-10-16
14544,Tampa,1.58,2016-10-09
14545,Tampa,2.29,2016-10-02
14546,Tampa,1.51,2016-09-25
14547,Tampa,1.35,2016-09-18
14548,Tampa,1.35,2016-09-11
14549,Tampa,1.37,2016-09-04
14550,Tampa,1.39,2016-08-28
14551,Tampa,1.36,2016-08-21
14552,Tampa,1.35,2016-08-14
14553,Tampa,1.35,2016-08-07
14554,Tampa,1.24,2016-07-31
14555,Tampa,1.2,2016-07-24
14556,Tampa,1.44,2016-07-17
14557,Tampa,1.44,2016-07-10
14558,Tampa,1.3,2016-07-03
14559,Tampa,1.5,2016-06-26
14560,Tampa,1.36,2016-06-19
14561,Tampa,1.42,2016-06-12
14562,Tampa,1.36,2016-06-05
14563,Tampa,1.33,2016-05-29
14564,Tampa,1.46,2016-05-22
14565,Tampa,1.5,2016-05-15
14566,Tampa,1.51,2016-05-08
14567,Tampa,1.49,2016-05-01
14568,Tampa,1.47,2016-04-24
14569,Tampa,1.47,2016-04-17
14570,Tampa,1.31,2016-04-10
14571,Tampa,1.37,2016-04-03
14572,Tampa,1.33,2016-03-27
14573,Tampa,1.34,2016-03-20
14574,Tampa,1.28,2016-03-13
14575,Tampa,1.5,2016-03-06
14576,Tampa,1.55,2016-02-28
14577,Tampa,1.46,2016-02-21
14578,Tampa,1.48,2016-02-14
14579,Tampa,1.49,2016-02-07
14580,Tampa,1.6,2016-01-31
14581,Tampa,1.44,2016-01-24
14582,Tampa,1.59,2016-01-17
14583,Tampa,1.6,2016-01-10
14584,Tampa,1.08,2016-01-03
14585,TotalUS,1.34,2016-12-25
14586,TotalUS,1.43,2016-12-18
14587,TotalUS,1.42,2016-12-11
14588,TotalUS,1.56,2016-12-04
14589,TotalUS,1.64,2016-11-27
14590,TotalUS,1.63,2016-11-20
14591,TotalUS,1.7,2016-11-13
14592,TotalUS,1.68,2016-11-06
14593,TotalUS,1.93,2016-10-30
14594,TotalUS,1.63,2016-10-23
14595,TotalUS,1.5,2016-10-16
14596,TotalUS,1.52,2016-10-09
14597,TotalUS,1.71,2016-10-02
14598,TotalUS,1.69,2016-09-25
14599,TotalUS,1.67,2016-09-18
14600,TotalUS,1.52,2016-09-11
14601,TotalUS,1.54,2016-09-04
14602,TotalUS,1.49,2016-08-28
14603,TotalUS,1.51,2016-08-21
14604,TotalUS,1.48,2016-08-14
14605,TotalUS,1.55,2016-08-07
14606,TotalUS,1.58,2016-07-31
14607,TotalUS,1.65,2016-07-24
14608,TotalUS,1.63,2016-07-17
14609,TotalUS,1.51,2016-07-10
14610,TotalUS,1.47,2016-07-03
14611,TotalUS,1.5,2016-06-26
14612,TotalUS,1.45,2016-06-19
14613,TotalUS,1.45,2016-06-12
14614,TotalUS,1.43,2016-06-05
14615,TotalUS,1.41,2016-05-29
14616,TotalUS,1.36,2016-05-22
14617,TotalUS,1.45,2016-05-15
14618,TotalUS,1.3,2016-05-08
14619,TotalUS,1.28,2016-05-01
14620,TotalUS,1.25,2016-04-24
14621,TotalUS,1.38,2016-04-17
14622,TotalUS,1.26,2016-04-10
14623,TotalUS,1.44,2016-04-03
14624,TotalUS,1.44,2016-03-27
14625,TotalUS,1.27,2016-03-20
14626,TotalUS,1.29,2016-03-13
14627,TotalUS,1.28,2016-03-06
14628,TotalUS,1.44,2016-02-28
14629,TotalUS,1.45,2016-02-21
14630,TotalUS,1.37,2016-02-14
14631,TotalUS,1.44,2016-02-07
14632,TotalUS,1.43,2016-01-31
14633,TotalUS,1.41,2016-01-24
14634,TotalUS,1.44,2016-01-17
14635,TotalUS,1.35,2016-01-10
14636,TotalUS,1.43,2016-01-03
14637,West,0.91,2016-12-25
14638,West,1.23,2016-12-18
14639,West,1.34,2016-12-11
14640,West,1.31,2016-12-04
14641,West,1.52,2016-11-27
14642,West,1.66,2016-11-20
14643,West,1.81,2016-11-13
14644,West,1.84,2016-11-06
14645,West,2.16,2016-10-30
14646,West,1.92,2016-10-23
14647,West,1.56,2016-10-16
14648,West,1.68,2016-10-09
14649,West,1.59,2016-10-02
14650,West,1.78,2016-09-25
14651,West,1.59,2016-09-18
14652,West,1.48,2016-09-11
14653,West,1.61,2016-09-04
14654,West,1.92,2016-08-28
14655,West,1.82,2016-08-21
14656,West,1.75,2016-08-14
14657,West,1.7,2016-08-07
14658,West,1.65,2016-07-31
14659,West,1.88,2016-07-24
14660,West,1.85,2016-07-17
14661,West,1.54,2016-07-10
14662,West,1.47,2016-07-03
14663,West,1.56,2016-06-26
14664,West,1.49,2016-06-19
14665,West,1.6,2016-06-12
14666,West,1.58,2016-06-05
14667,West,1.37,2016-05-29
14668,West,1.27,2016-05-22
14669,West,1.39,2016-05-15
14670,West,1.08,2016-05-08
14671,West,1.01,2016-05-01
14672,West,1.01,2016-04-24
14673,West,1.31,2016-04-17
14674,West,0.99,2016-04-10
14675,West,1.27,2016-04-03
14676,West,1.39,2016-03-27
14677,West,0.99,2016-03-20
14678,West,1.0,2016-03-13
14679,West,0.96,2016-03-06
14680,West,1.42,2016-02-28
14681,West,1.37,2016-02-21
14682,West,1.07,2016-02-14
14683,West,1.22,2016-02-07
14684,West,1.23,2016-01-31
14685,West,1.27,2016-01-24
14686,West,1.27,2016-01-17
14687,West,1.09,2016-01-10
14688,West,1.41,2016-01-03
14689,WestTexNewMexico,1.31,2016-12-25
14690,WestTexNewMexico,1.34,2016-12-18
14691,WestTexNewMexico,1.54,2016-12-11
14692,WestTexNewMexico,1.82,2016-12-04
14693,WestTexNewMexico,1.72,2016-11-27
14694,WestTexNewMexico,1.75,2016-11-20
14695,WestTexNewMexico,1.59,2016-11-13
14696,WestTexNewMexico,2.01,2016-11-06
14697,WestTexNewMexico,2.57,2016-10-30
14698,WestTexNewMexico,2.27,2016-10-23
14699,WestTexNewMexico,2.93,2016-10-16
14700,WestTexNewMexico,2.35,2016-10-09
14701,WestTexNewMexico,2.79,2016-10-02
14702,WestTexNewMexico,2.83,2016-09-25
14703,WestTexNewMexico,1.77,2016-09-18
14704,WestTexNewMexico,1.87,2016-09-11
14705,WestTexNewMexico,1.82,2016-09-04
14706,WestTexNewMexico,1.69,2016-08-28
14707,WestTexNewMexico,1.76,2016-08-21
14708,WestTexNewMexico,1.72,2016-08-14
14709,WestTexNewMexico,1.78,2016-08-07
14710,WestTexNewMexico,1.84,2016-07-31
14711,WestTexNewMexico,1.99,2016-07-24
14712,WestTexNewMexico,1.89,2016-07-17
14713,WestTexNewMexico,1.65,2016-07-10
14714,WestTexNewMexico,1.43,2016-07-03
14715,WestTexNewMexico,1.38,2016-06-26
14716,WestTexNewMexico,1.37,2016-06-19
14717,WestTexNewMexico,1.36,2016-06-12
14718,WestTexNewMexico,1.29,2016-06-05
14719,WestTexNewMexico,1.35,2016-05-29
14720,WestTexNewMexico,1.36,2016-05-22
14721,WestTexNewMexico,1.25,2016-05-15
14722,WestTexNewMexico,1.1,2016-05-08
14723,WestTexNewMexico,1.09,2016-05-01
14724,WestTexNewMexico,1.36,2016-04-24
14725,WestTexNewMexico,1.36,2016-04-17
14726,WestTexNewMexico,1.31,2016-04-10
14727,WestTexNewMexico,1.29,2016-04-03
14728,WestTexNewMexico,1.41,2016-03-27
14729,WestTexNewMexico,1.47,2016-03-20
14730,WestTexNewMexico,1.3,2016-03-13
14731,WestTexNewMexico,1.32,2016-03-06
14732,WestTexNewMexico,1.36,2016-02-28
14733,WestTexNewMexico,1.48,2016-02-21
14734,WestTexNewMexico,1.39,2016-02-14
14735,WestTexNewMexico,1.49,2016-02-07
14736,WestTexNewMexico,1.64,2016-01-31
14737,WestTexNewMexico,1.47,2016-01-24
14738,WestTexNewMexico,1.45,2016-01-17
14739,WestTexNewMexico,1.37,2016-01-10
14740,WestTexNewMexico,1.58,2016-01-03
14741,Albany,1.46,2017-12-31
14742,Albany,1.58,2017-12-24
14743,Albany,1.43,2017-12-17
14744,Albany,1.45,2017-12-10
14745,Albany,1.44,2017-12-03
14746,Albany,1.57,2017-11-26
14747,Albany,1.75,2017-11-19
14748,Albany,1.71,2017-11-12
14749,Albany,1.5,2017-11-05
14750,Albany,1.38,2017-10-29
14751,Albany,1.49,2017-10-22
14752,Albany,1.47,2017-10-15
14753,Albany,1.4,2017-10-08
14754,Albany,1.59,2017-10-01
14755,Albany,1.42,2017-09-24
14756,Albany,1.55,2017-09-17
14757,Albany,1.78,2017-09-10
14758,Albany,2.0,2017-09-03
14759,Albany,1.91,2017-08-27
14760,Albany,1.86,2017-08-20
14761,Albany,1.9,2017-08-13
14762,Albany,1.98,2017-08-06
14763,Albany,1.67,2017-07-30
14764,Albany,1.42,2017-07-23
14765,Albany,1.87,2017-07-16
14766,Albany,2.0,2017-07-09
14767,Albany,2.03,2017-07-02
14768,Albany,2.13,2017-06-25
14769,Albany,2.03,2017-06-18
14770,Albany,2.04,2017-06-11
14771,Albany,1.63,2017-06-04
14772,Albany,1.87,2017-05-28
14773,Albany,1.84,2017-05-21
14774,Albany,1.57,2017-05-14
14775,Albany,1.79,2017-05-07
14776,Albany,1.74,2017-04-30
14777,Albany,1.92,2017-04-23
14778,Albany,1.85,2017-04-16
14779,Albany,1.92,2017-04-09
14780,Albany,1.86,2017-04-02
14781,Albany,2.02,2017-03-26
14782,Albany,1.87,2017-03-19
14783,Albany,1.97,2017-03-12
14784,Albany,1.84,2017-03-05
14785,Albany,1.71,2017-02-26
14786,Albany,1.67,2017-02-19
14787,Albany,1.78,2017-02-12
14788,Albany,1.72,2017-02-05
14789,Albany,1.86,2017-01-29
14790,Albany,1.82,2017-01-22
14791,Albany,1.84,2017-01-15
14792,Albany,1.94,2017-01-08
14793,Albany,1.87,2017-01-01
14794,Atlanta,1.28,2017-12-31
14795,Atlanta,1.59,2017-12-24
14796,Atlanta,1.59,2017-12-17
14797,Atlanta,1.63,2017-12-10
14798,Atlanta,1.62,2017-12-03
14799,Atlanta,1.66,2017-11-26
14800,Atlanta,1.62,2017-11-19
14801,Atlanta,1.8,2017-11-12
14802,Atlanta,1.86,2017-11-05
14803,Atlanta,2.04,2017-10-29
14804,Atlanta,2.06,2017-10-22
14805,Atlanta,2.23,2017-10-15
14806,Atlanta,2.55,2017-10-08
14807,Atlanta,2.75,2017-10-01
14808,Atlanta,2.56,2017-09-24
14809,Atlanta,2.54,2017-09-17
14810,Atlanta,2.59,2017-09-10
14811,Atlanta,2.59,2017-09-03
14812,Atlanta,2.59,2017-08-27
14813,Atlanta,2.18,2017-08-20
14814,Atlanta,2.14,2017-08-13
14815,Atlanta,1.97,2017-08-06
14816,Atlanta,1.78,2017-07-30
14817,Atlanta,1.85,2017-07-23
14818,Atlanta,1.89,2017-07-16
14819,Atlanta,1.61,2017-07-09
14820,Atlanta,1.53,2017-07-02
14821,Atlanta,1.31,2017-06-25
14822,Atlanta,1.49,2017-06-18
14823,Atlanta,1.06,2017-06-11
14824,Atlanta,1.44,2017-06-04
14825,Atlanta,1.59,2017-05-28
14826,Atlanta,1.38,2017-05-21
14827,Atlanta,1.46,2017-05-14
14828,Atlanta,1.37,2017-05-07
14829,Atlanta,1.59,2017-04-30
14830,Atlanta,1.63,2017-04-23
14831,Atlanta,1.27,2017-04-16
14832,Atlanta,0.91,2017-04-09
14833,Atlanta,1.26,2017-04-02
14834,Atlanta,1.27,2017-03-26
14835,Atlanta,1.23,2017-03-19
14836,Atlanta,0.9,2017-03-12
14837,Atlanta,0.62,2017-03-05
14838,Atlanta,0.64,2017-02-26
14839,Atlanta,1.06,2017-02-19
14840,Atlanta,1.07,2017-02-12
14841,Atlanta,1.28,2017-02-05
14842,Atlanta,1.53,2017-01-29
14843,Atlanta,1.62,2017-01-22
14844,Atlanta,1.62,2017-01-15
14845,Atlanta,1.74,2017-01-08
14846,Atlanta,1.81,2017-01-01
14847,BaltimoreWashington,1.53,2017-12-31
14848,BaltimoreWashington,1.56,2017-12-24
14849,BaltimoreWashington,1.58,2017-12-17
14850,BaltimoreWashington,1.51,2017-12-10
14851,BaltimoreWashington,1.58,2017-12-03
14852,BaltimoreWashington,1.69,2017-11-26
14853,BaltimoreWashington,1.8,2017-11-19
14854,BaltimoreWashington,1.81,2017-11-12
14855,BaltimoreWashington,1.84,2017-11-05
14856,BaltimoreWashington,1.81,2017-10-29
14857,BaltimoreWashington,1.64,2017-10-22
14858,BaltimoreWashington,1.6,2017-10-15
14859,BaltimoreWashington,1.5,2017-10-08
14860,BaltimoreWashington,1.62,2017-10-01
14861,BaltimoreWashington,1.53,2017-09-24
14862,BaltimoreWashington,1.54,2017-09-17
14863,BaltimoreWashington,1.59,2017-09-10
14864,BaltimoreWashington,1.68,2017-09-03
14865,BaltimoreWashington,1.82,2017-08-27
14866,BaltimoreWashington,1.75,2017-08-20
14867,BaltimoreWashington,1.66,2017-08-13
14868,BaltimoreWashington,1.65,2017-08-06
14869,BaltimoreWashington,1.6,2017-07-30
14870,BaltimoreWashington,1.51,2017-07-23
14871,BaltimoreWashington,1.57,2017-07-16
14872,BaltimoreWashington,2.26,2017-07-09
14873,BaltimoreWashington,2.2,2017-07-02
14874,BaltimoreWashington,2.21,2017-06-25
14875,BaltimoreWashington,2.2,2017-06-18
14876,BaltimoreWashington,2.17,2017-06-11
14877,BaltimoreWashington,2.15,2017-06-04
14878,BaltimoreWashington,2.18,2017-05-28
14879,BaltimoreWashington,2.2,2017-05-21
14880,BaltimoreWashington,2.11,2017-05-14
14881,BaltimoreWashington,2.13,2017-05-07
14882,BaltimoreWashington,2.15,2017-04-30
14883,BaltimoreWashington,2.14,2017-04-23
14884,BaltimoreWashington,1.96,2017-04-16
14885,BaltimoreWashington,1.89,2017-04-09
14886,BaltimoreWashington,1.97,2017-04-02
14887,BaltimoreWashington,1.97,2017-03-26
14888,BaltimoreWashington,2.06,2017-03-19
14889,BaltimoreWashington,2.12,2017-03-12
14890,BaltimoreWashington,1.97,2017-03-05
14891,BaltimoreWashington,1.93,2017-02-26
14892,BaltimoreWashington,1.81,2017-02-19
14893,BaltimoreWashington,1.85,2017-02-12
14894,BaltimoreWashington,1.85,2017-02-05
14895,BaltimoreWashington,1.85,2017-01-29
14896,BaltimoreWashington,1.85,2017-01-22
14897,BaltimoreWashington,1.82,2017-01-15
14898,BaltimoreWashington,1.85,2017-01-08
14899,BaltimoreWashington,1.92,2017-01-01
14900,Boise,1.72,2017-12-31
14901,Boise,1.44,2017-12-24
14902,Boise,1.79,2017-12-17
14903,Boise,1.76,2017-12-10
14904,Boise,1.77,2017-12-03
14905,Boise,1.47,2017-11-26
14906,Boise,1.85,2017-11-19
14907,Boise,1.88,2017-11-12
14908,Boise,2.33,2017-11-05
14909,Boise,2.34,2017-10-29
14910,Boise,2.41,2017-10-22
14911,Boise,2.62,2017-10-15
14912,Boise,2.78,2017-10-08
14913,Boise,2.79,2017-10-01
14914,Boise,2.64,2017-09-24
14915,Boise,2.65,2017-09-17
14916,Boise,2.63,2017-09-10
14917,Boise,2.71,2017-09-03
14918,Boise,2.75,2017-08-27
14919,Boise,2.62,2017-08-20
14920,Boise,2.32,2017-08-13
14921,Boise,2.21,2017-08-06
14922,Boise,2.21,2017-07-30
14923,Boise,2.23,2017-07-23
14924,Boise,2.26,2017-07-16
14925,Boise,1.58,2017-07-09
14926,Boise,1.92,2017-07-02
14927,Boise,2.09,2017-06-25
14928,Boise,1.55,2017-06-18
14929,Boise,1.27,2017-06-11
14930,Boise,1.27,2017-06-04
14931,Boise,1.22,2017-05-28
14932,Boise,1.27,2017-05-21
14933,Boise,1.27,2017-05-14
14934,Boise,1.17,2017-05-07
14935,Boise,1.22,2017-04-30
14936,Boise,1.23,2017-04-23
14937,Boise,1.23,2017-04-16
14938,Boise,1.18,2017-04-09
14939,Boise,0.82,2017-04-02
14940,Boise,0.81,2017-03-26
14941,Boise,1.25,2017-03-19
14942,Boise,1.16,2017-03-12
14943,Boise,0.72,2017-03-05
14944,Boise,1.15,2017-02-26
14945,Boise,1.65,2017-02-19
14946,Boise,1.58,2017-02-12
14947,Boise,0.95,2017-02-05
14948,Boise,1.06,2017-01-29
14949,Boise,1.06,2017-01-22
14950,Boise,1.06,2017-01-15
14951,Boise,1.04,2017-01-08
14952,Boise,1.05,2017-01-01
14953,Boston,1.86,2017-12-31
14954,Boston,1.83,2017-12-24
14955,Boston,1.82,2017-12-17
14956,Boston,1.74,2017-12-10
14957,Boston,1.88,2017-12-03
14958,Boston,1.81,2017-11-26
14959,Boston,1.81,2017-11-19
14960,Boston,1.87,2017-11-12
14961,Boston,1.95,2017-11-05
14962,Boston,1.83,2017-10-29
14963,Boston,1.58,2017-10-22
14964,Boston,1.6,2017-10-15
14965,Boston,1.56,2017-10-08
14966,Boston,1.61,2017-10-01
14967,Boston,1.56,2017-09-24
14968,Boston,1.56,2017-09-17
14969,Boston,1.74,2017-09-10
14970,Boston,1.76,2017-09-03
14971,Boston,1.75,2017-08-27
14972,Boston,1.72,2017-08-20
14973,Boston,1.77,2017-08-13
14974,Boston,1.61,2017-08-06
14975,Boston,1.61,2017-07-30
14976,Boston,1.59,2017-07-23
14977,Boston,1.61,2017-07-16
14978,Boston,2.17,2017-07-09
14979,Boston,2.13,2017-07-02
14980,Boston,2.13,2017-06-25
14981,Boston,2.12,2017-06-18
14982,Boston,2.07,2017-06-11
14983,Boston,2.04,2017-06-04
14984,Boston,2.04,2017-05-28
14985,Boston,1.92,2017-05-21
14986,Boston,1.99,2017-05-14
14987,Boston,1.98,2017-05-07
14988,Boston,2.02,2017-04-30
14989,Boston,1.88,2017-04-23
14990,Boston,2.0,2017-04-16
14991,Boston,2.0,2017-04-09
14992,Boston,2.0,2017-04-02
14993,Boston,2.02,2017-03-26
14994,Boston,2.06,2017-03-19
14995,Boston,2.09,2017-03-12
14996,Boston,1.72,2017-03-05
14997,Boston,2.01,2017-02-26
14998,Boston,2.06,2017-02-19
14999,Boston,1.95,2017-02-12
15000,Boston,1.63,2017-02-05
15001,Boston,1.9,2017-01-29
15002,Boston,1.93,2017-01-22
15003,Boston,1.88,2017-01-15
15004,Boston,1.95,2017-01-08
15005,Boston,2.06,2017-01-01
15006,BuffaloRochester,1.15,2017-12-31
15007,BuffaloRochester,1.15,2017-12-24
15008,BuffaloRochester,1.15,2017-12-17
15009,BuffaloRochester,1.14,2017-12-10
15010,BuffaloRochester,1.18,2017-12-03
15011,BuffaloRochester,1.26,2017-11-26
15012,BuffaloRochester,1.42,2017-11-19
15013,BuffaloRochester,1.39,2017-11-12
15014,BuffaloRochester,1.36,2017-11-05
15015,BuffaloRochester,1.35,2017-10-29
15016,BuffaloRochester,1.35,2017-10-22
15017,BuffaloRochester,1.33,2017-10-15
15018,BuffaloRochester,1.34,2017-10-08
15019,BuffaloRochester,1.39,2017-10-01
15020,BuffaloRochester,1.4,2017-09-24
15021,BuffaloRochester,1.47,2017-09-17
15022,BuffaloRochester,1.8,2017-09-10
15023,BuffaloRochester,1.41,2017-09-03
15024,BuffaloRochester,1.37,2017-08-27
15025,BuffaloRochester,1.46,2017-08-20
15026,BuffaloRochester,1.27,2017-08-13
15027,BuffaloRochester,1.34,2017-08-06
15028,BuffaloRochester,1.44,2017-07-30
